BlockId,EventSequence
blk_4481784272145560255,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-7437315845082600832,"[6, 3, 3, 3, 4, 2, 1, 4, 2, 1, 2, 1, 4, 2, 2, 8, 7, 8, 2, 5, 5, 5, 1, 1, 1]"
blk_6420504805640415011,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-5999935816289080318,"[3, 6, 3, 3, 4, 4, 2, 1, 2, 1, 4, 2, 1, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-8375094519460831652,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-6405011184774688885,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-3027491275790695014,"[3, 6, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_8776939050353575588,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-3447317557630248579,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_8856175395332519609,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_8907818302345548788,"[6, 3, 3, 3, 4, 2, 1, 4, 4, 2, 1, 2, 1, 2, 2, 8, 7, 8, 2, 5, 5, 5, 1, 1, 1]"
blk_9058482164096199579,"[6, 3, 3, 3, 4, 2, 1, 2, 1, 2, 1, 4, 4, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-7602149464936034228,"[3, 6, 3, 3, 2, 1, 4, 4, 2, 1, 4, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_5132580756512841629,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 4, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-7621888668003874092,"[3, 3, 6, 3, 4, 1, 1, 2, 1, 4, 4, 2, 2, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-5488878959342268152,"[6, 3, 3, 3, 2, 1, 4, 4, 4, 2, 1, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_7327735725071997944,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_5761183754006128452,"[6, 3, 3, 3, 4, 4, 2, 2, 1, 1, 4, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_1367461356106595116,"[6, 3, 3, 3, 4, 2, 1, 2, 1, 2, 1, 4, 4, 2, 2, 8, 7, 8, 2, 5, 5, 5, 1, 1, 1]"
blk_7021404409081601693,"[6, 3, 3, 3, 4, 4, 2, 1, 4, 2, 1, 2, 1, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_3448214353168193337,"[6, 3, 3, 3, 4, 2, 1, 4, 4, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-7216460480090782320,"[6, 3, 3, 3, 4, 2, 1, 2, 1, 2, 1, 4, 4, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_7645871824581965585,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-5357474945227393154,"[6, 3, 3, 3, 2, 1, 2, 1, 2, 1, 4, 4, 4, 2, 2, 8, 7, 8, 2, 5, 5, 5, 1, 1, 1]"
blk_8298860696512198628,"[6, 3, 3, 3, 4, 2, 1, 2, 1, 2, 1, 4, 4, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-423516513825826217,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 4, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_3126713259812234884,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-1494314298096537973,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-5089833462118231661,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-1905213360784545218,"[6, 3, 3, 3, 4, 4, 2, 1, 4, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_1311990703257425369,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 2, 1, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-2498550565162355724,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_5060694786427185589,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_8562367880489680807,"[6, 3, 3, 3, 2, 1, 4, 4, 2, 1, 2, 1, 4, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-7048421952673389857,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 4, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-3518215147151466486,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_6497123060009861497,"[3, 6]"
blk_1811332943268518608,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_3611318385473955317,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-5512980855282554179,"[6, 3, 3, 3, 2, 1, 4, 2, 1, 4, 4, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-129668898987334913,"[6, 3, 3, 3, 4, 2, 1, 4, 2, 2, 1, 1, 4, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-4132457977295254592,"[6, 3, 3, 3, 4, 2, 1, 4, 4, 2, 1, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_8429644512465136711,"[6, 3, 3, 3, 4, 4, 2, 1, 4, 2, 2, 1, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-1867975826281994751,"[6, 3, 3, 3, 4, 2, 1, 2, 1, 4, 2, 1, 4, 2, 2, 2, 8, 8, 7, 5, 5, 5, 1, 1, 1]"
blk_-4614190941607600188,"[6, 3, 3, 3, 4, 4, 2, 2, 1, 1, 2, 1, 4, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-6768921716862227239,"[6, 3, 3, 3, 2, 1, 1, 2, 1, 4, 4, 4, 2, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_5788851919259217533,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-5616102715344006485,"[6, 3, 3, 3, 4, 4, 1, 2, 1, 2, 1, 4, 2, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-8302306060563127564,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 1, 4, 2, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-444383372186501686,"[6, 3, 3, 3, 4, 2, 1, 2, 1, 4, 4, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-1605030874048816584,"[6, 3, 3, 3, 4, 2, 1, 2, 1, 2, 1, 4, 4, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-7927621665068524272,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_9071915779138576986,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 4, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_4373763839434161925,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_2000670370101204289,"[6, 3, 3, 3, 4, 4, 2, 1, 4, 2, 1, 2, 1, 2, 2, 8, 7, 8, 2, 5, 5, 5, 1, 1, 1]"
blk_1227887292743246627,"[6, 3, 3, 3, 4, 2, 1, 2, 1, 4, 4, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-4507697546365850162,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_5198046616929340600,"[3, 3, 6, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_1370983923832115648,"[6, 3, 3, 3, 4, 2, 1, 2, 1, 4, 4, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_7753350855176321375,"[3, 6, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-5812581161212601982,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 2, 8, 8, 7, 2, 5, 5, 5, 1, 1, 1]"
blk_3322502535772911888,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_3313884031794602791,"[6, 3, 3, 3, 2, 1, 1, 4, 4, 4, 2, 1, 2, 2, 2, 8, 8, 7, 2, 5, 5, 5, 1, 1, 1]"
blk_1497428244691842204,"[6, 3, 3, 3, 2, 1, 4, 4, 2, 1, 2, 1, 4, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_8634740884129172520,"[6, 3, 3, 3, 4, 2, 1, 4, 2, 1, 2, 1, 4, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_6364508249399876898,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-7656774747649834853,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-3049909536190038916,"[6, 3, 3, 3, 4, 2, 1, 4, 4, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-6017128724233416423,"[6, 3, 3, 3, 2, 1, 4, 4, 4, 2, 1, 2, 1, 2, 2, 8, 7, 8, 2, 5, 5, 5, 1, 1, 1]"
blk_-7891331746840340649,"[3, 6, 3, 3, 4, 2, 1, 4, 4, 2, 1, 2, 1, 2, 8, 7, 8, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-5310726469277804405,"[3, 3, 6, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-2061719666801236039,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-5148624151216556405,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_2519558613053677007,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_9082271086740846771,"[6, 3, 3, 3, 2, 1, 4, 4, 2, 1, 2, 1, 4, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-7788641552899061106,"[6, 3, 3, 3, 2, 1, 4, 4, 4, 2, 1, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-4691539403353670094,"[3, 6, 3, 3, 4, 2, 1, 2, 2, 1, 1, 4, 4, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-8198457359030415422,"[6, 3, 3, 3, 4, 2, 1, 4, 4, 2, 2, 1, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_2246877927040876771,"[6, 3, 3, 3, 4, 2, 1, 2, 1, 4, 4, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-5797122933903780628,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-4991929972711674921,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_8868652335115407465,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-8545000912759095202,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-6548349095963476507,"[6, 3, 3, 3, 4, 2, 1, 2, 1, 4, 4, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_7275934489003506636,"[3, 3, 6, 3, 4, 4, 2, 1, 2, 1, 4, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_5109050580456786239,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 4, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_4148266975992081292,"[6, 3, 3, 3, 2, 1, 2, 1, 2, 1, 4, 4, 4, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-2470739722069114086,"[6, 3, 3, 3, 4, 2, 1, 2, 1, 2, 1, 4, 4, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_7536838132080505462,"[3, 6, 3, 3, 2, 1, 2, 1, 4, 4, 2, 1, 4, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-5791470053008765402,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_3167974888615449726,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-8967128144662971115,"[6, 3, 3, 3, 4, 2, 1, 4, 2, 1, 4, 2, 1, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-6115633556214996150,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_3587521696182902718,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_8021272844070815364,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_2636638632690607386,"[6, 3, 3, 3, 4, 4, 4, 2, 2, 1, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-399760593362696028,"[3, 6, 3, 3, 4, 4, 2, 1, 4, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_7758612056753157397,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 2, 1, 1, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_808913473644342835,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 2, 8, 8, 7, 2, 5, 5, 5, 1, 1, 1]"
blk_8297288039602730179,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-9058049221965499520,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_4724350720839148519,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_865658511739857578,"[6, 3, 3, 3, 2, 1, 4, 4, 4, 2, 2, 1, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_2343901878387524087,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-8059664929887504723,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_4330877409228018258,"[3, 6, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-4618041612210090264,"[3, 6, 3, 3, 4, 4, 2, 1, 2, 1, 4, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-3257627026302734046,"[6, 3, 3, 3, 2, 1, 2, 1, 4, 4, 4, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_693484463531832138,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 2, 8, 8, 7, 2, 5, 5, 5, 1, 1, 1]"
blk_-1053682214263246100,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 8, 2, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_4583637358927318213,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_8618395883140321457,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_4046825527909306228,"[6, 3, 3, 3, 2, 1, 4, 4, 4, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_3108294050825894794,"[6, 3, 3, 3, 4, 2, 1, 2, 1, 4, 4, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-3752787267588502893,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-2107008999028683333,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_3907528793800550301,"[6, 3, 3, 3, 2, 1, 4, 4, 4, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-4865812233155064952,"[3, 6, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 2, 8, 7, 8, 2, 5, 5, 5, 1, 1, 1]"
blk_6182135678281034149,"[6, 3, 3, 3, 4, 4, 2, 1, 4, 2, 2, 1, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_5201526120824663893,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_3775668453749942381,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 2, 8, 8, 7, 2, 5, 5, 5, 1, 1, 1]"
blk_-3131554222431324498,"[3, 3, 3, 6, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-2013834151419076306,"[6, 3, 3, 3, 4, 4, 4, 2, 2, 1, 1, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_633194454364258996,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 4, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-4918962046009151873,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_348263420554327587,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-6368080607687883191,"[6, 3]"
blk_4984476842292245324,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_8878638704934957283,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-8599731671847920909,"[6, 3, 3, 13]"
blk_-1390026401946153889,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-3131223429793769869,"[3, 3, 6, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_7382472187772084552,"[3, 6, 3, 3, 4, 2, 1, 2, 1, 2, 1, 4, 4, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_3546604582459271027,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-2119673679882517230,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_7721312491229249847,"[6, 3, 3, 3, 4, 2, 1, 4, 2, 1, 2, 1, 4, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_6490219411748780306,"[6, 3, 3, 3, 4, 4, 2, 1, 1, 4, 2, 1, 2, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_7464830229756024855,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-636243022495250041,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_3672459453737288146,"[6, 3, 3, 3, 4, 4, 4, 2, 2, 1, 1, 2, 1, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-9140251227225109476,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-5664401040276498881,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 2, 1, 1, 4, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_1933850181329172596,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 2, 1, 1, 4, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-138568093979237880,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_4939097720870304718,"[6, 3, 3, 3, 4, 4, 2, 1, 1, 2, 1, 4, 2, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_1567529970137581191,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_2149674071830272243,"[6, 3, 3, 3, 2, 1, 1, 4, 4, 4, 2, 2, 1, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_7070829744059275345,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 2, 1, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_6173348350049731792,"[6, 3, 3, 3, 4, 4, 2, 1, 1, 1, 4, 2, 2, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_2604898627183055410,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 4, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_2299776484607852464,"[6, 3, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-4427370210377945173,"[3, 6, 3, 3, 4, 4, 4, 2, 1, 2, 1, 2, 1, 2, 8, 8, 7, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-5770672909542783951,"[3, 6, 3, 3, 4, 2, 1, 4, 4, 2, 1, 2, 1, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-7307111246377601868,"[6, 3, 3, 3, 2, 1, 2, 2, 1, 1, 4, 4, 4, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-5973589004014386843,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 4, 2, 1, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_-3483138214138884423,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 8, 8, 7, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_570118608083475096,"[6, 3, 3, 3, 2, 1, 4, 4, 4, 2, 1, 2, 1, 2, 8, 7, 8, 2, 2, 5, 5, 5, 1, 1, 1]"
blk_7729714400576658511,"[6, 3, 3, 3, 4, 4, 2, 1, 2, 1, 2, 1, 4, 8, 7, 8, 2, 2, 2, 5, 5, 5, 1, 1, 1]"
